,Name,Duration,Mg,+/-,Al,+/-.1,Si,+/-.2,P,+/-.3,S,+/-.4,Cl,+/-.5,Ar,+/-.6,K,+/-.7,Ca,+/-.8,Sc,+/-.9,Ti,+/-.10,V,+/-.11,Cr,+/-.12,Mn,+/-.13,Fe,+/-.14,Co,+/-.15,Ni,+/-.16,Cu,+/-.17,Zn,+/-.18,Ga,+/-.19,Ge,+/-.20,As,+/-.21,Se,+/-.22,Br,+/-.23,Kr,+/-.24,Rb,+/-.25,Sr,+/-.26,Y,+/-.27,Zr,+/-.28,Nb,+/-.29,Mo,+/-.30,Tc,+/-.31,Ru,+/-.32,Rh,+/-.33,Pd,+/-.34,Ag,+/-.35,Cd,+/-.36,In,+/-.37,Sn,+/-.38,Sb,+/-.39,Te,+/-.40,I,+/-.41,Xe,+/-.42,Cs,+/-.43,Ba,+/-.44,La,+/-.45,Ce,+/-.46,Pr,+/-.47,Nd,+/-.48,Pm,+/-.49,Sm,+/-.50,Eu,+/-.51,Gd,+/-.52,Tb,+/-.53,Dy,+/-.54,Ho,+/-.55,Er,+/-.56,Tm,+/-.57,Yb,+/-.58,Lu,+/-.59,Hf,+/-.60,Ta,+/-.61,W,+/-.62,Re,+/-.63,Os,+/-.64,Ir,+/-.65,Pt,+/-.66,Au,+/-.67,Hg,+/-.68,Tl,+/-.69,Pb,+/-.70,Bi,+/-.71,Po,+/-.72,At,+/-.73,Rn,+/-.74,Fr,+/-.75,Ra,+/-.76,Ac,+/-.77,Th,+/-.78,Pa,+/-.79,U,+/-.80
1147,MP-176,60.533,0.0,0.0,13.5894,0.3098,1.306,0.067,16.394,0.1043,0.7111,0.021,1.6298,0.0246,,,,,0.9983,0.0133,,,0.1329,0.0048,0.0514,0.0168,0.1673,0.0092,,,14.9617,0.0477,,,,,18.6948,0.0461,0.0151,0.0031,,,,,0.4568,0.0057,0.097,0.0029,,,,,,,0.0772,0.0025,,,,,,,0.0166,0.0024,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0692,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,MP-177,60.5,0.0,0.0,14.6762,0.3371,0.7275,0.0691,18.0145,0.1135,0.4028,0.021,1.7792,0.0274,,,,,0.9987,0.0138,,,0.1736,0.0057,0.076,0.0205,0.3438,0.0126,,,15.2015,0.0504,,,,,16.3024,0.0446,0.019,0.0033,,,,,0.1057,0.0133,0.0137,0.0018,,,,,,,0.0257,0.0021,,,,,,,0.0132,0.0022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,MP-178,60.5,0.0,0.0,15.3587,0.3808,1.8197,0.0921,26.2934,0.1614,1.4422,0.0355,3.5245,0.0454,,,0.799,0.0255,4.127,0.0347,,,0.2892,0.0104,0.1356,0.0402,0.3063,0.0205,,,12.0793,0.0664,,,,,0.0343,0.0042,0.0088,0.0027,,,,,0.1328,0.0147,,,,,,,,,0.3131,0.0038,,,0.0089,0.0024,,,0.0096,0.0023,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0818,0.0214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,MP-179,60.532,0.0,0.0,16.9806,0.433,1.933,0.1079,34.6084,0.2095,0.8758,0.0376,5.6053,0.0673,,,0.5619,0.03,2.0911,0.0322,,,0.4096,0.0143,,,0.5242,0.0287,,,5.25,0.0508,,,,,0.0457,0.0045,,,,,,,0.0559,0.0098,,,,,,,,,0.005,0.0015,,,,,,,0.0059,0.0017,,,,,,,,,,,,,,,0.0215,0.0059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,MP-193,60.536,0.0,0.0,12.5813,0.2635,11.5027,0.1299,12.6647,0.0923,1.1892,0.0232,1.9943,0.0258,,,0.8771,0.0179,2.7189,0.0205,,,0.8532,0.009,0.1028,0.0272,0.3226,0.0132,,,13.0126,0.0498,,,0.0098,0.0029,0.0274,0.0029,,,,,,,0.1213,0.0024,,,,,,,,,0.022,0.0013,,,0.0112,0.0013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367,0.0106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,MP-202a,60.538,0.0,0.0,4.2831,0.1766,3.6508,0.0695,13.8977,0.0781,0.2953,0.0123,1.1603,0.0166,,,,,2.4109,0.0152,,,0.2989,0.0047,,,0.1098,0.0063,,,38.0592,0.0694,,,,,0.0449,0.0035,,,,,,,0.1087,0.0116,0.012,0.0013,,,,,,,0.0806,0.0019,,,0.0082,0.0017,,,0.0062,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,0.068,0.0161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,MP-210,60.501,0.0,56.3436,2.3681,0.174,5.7745,0.0922,11.0895,0.0786,0.1888,0.0122,1.3734,0.0193,,,,,3.6731,0.0205,,,0.4926,0.0062,,,0.1523,0.0092,,,37.7536,0.0788,,,,,0.0143,0.0036,,,,,,,0.243,0.0187,,,,,,,,,0.0759,0.0021,,,0.0119,0.0018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0603,0.0184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,MP-234,60.5,0.0,54.5455,3.2464,0.1586,6.1216,0.0839,0.856,0.0234,0.3167,0.0104,1.0472,0.0138,,,0.5006,0.0096,0.4015,0.0066,,,0.1076,0.0026,0.0274,0.0088,,,0.1032,0.0064,46.7863,0.0696,,,,,0.0366,0.0034,0.045,0.003,,,,,,,,,,,,,0.0118,0.0012,0.0066,0.0012,,,0.0042,0.0013,,,,,,,,,,,,,,,,,,,0.0182,0.0059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,MP-240,60.501,0.0,0.0,8.0141,0.2506,5.0515,0.0953,20.7506,0.1162,0.6256,0.0192,1.9262,0.0262,,,,,2.8914,0.0219,,,0.4265,0.0075,,,0.1799,0.0106,,,24.7817,0.072,,,,,0.0309,0.0035,0.0141,0.0024,,,,,0.1904,0.0035,0.0343,0.0017,,,,,,,0.0316,0.0016,,,0.0065,0.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0506,0.0154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,MP-241,60.501,0.0,0.0,2.2827,0.1831,2.8048,0.0726,14.7619,0.0891,0.2358,0.0141,1.4033,0.0202,,,,,2.15,0.0159,,,0.5867,0.0062,,,0.144,0.0081,,,41.066,0.0811,,,,,,,,,,,,,0.3292,0.0046,,,,,,,,,0.0337,0.0018,,,0.0107,0.0017,,,,,,,,,,,,,,,,,,,0.0213,0.0063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,MP-242,60.536,0.0,0.0,2.4262,0.1182,23.9526,0.1382,2.4925,0.0378,0.9951,0.0169,1.0309,0.0155,,,1.7387,0.0181,6.5149,0.0246,,,0.8176,0.007,0.0668,0.0211,,,0.0786,0.006,11.4426,0.039,,,0.0347,0.0027,0.231,0.0044,0.0314,0.0018,,,,,0.0559,0.0067,0.0025,0.0008,,,,,0.0084,0.0009,0.0111,0.0009,,,0.0161,0.001,,,0.0165,0.001,,,,,,,,,,,,,,,0.0092,0.003,0.0097,0.0031,,,,,,,,,0.0564,0.0088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,MP-243,60.5,0.0,0.0,1.5642,0.175,2.6748,0.0715,12.2639,0.0813,0.3893,0.0156,1.4786,0.0207,,,0.8047,0.0161,8.744,0.0319,,,1.0095,0.009,,,,,,,35.93,0.0835,,,,,0.341,0.0083,0.0173,0.0031,,,,,0.2202,0.0039,,,,,,,,,0.1932,0.0029,,,0.0105,0.0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1021,0.0176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,MP-245,60.535,0.0,0.0,17.1232,0.3216,3.344,0.0984,31.7585,0.1535,0.0,0.0,1.8692,0.0378,,,,,2.2343,0.0221,,,0.5271,0.0094,0.1918,0.0381,0.2243,0.065,,,8.2192,0.045,,,,,0.0078,0.0026,,,,,,,0.3314,0.0038,,,,,,,,,0.0299,0.0017,,,0.0055,0.0016,,,0.0074,0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0526,0.0159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0168,0.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,MP-259,60.5,0.0,0.0,7.6225,0.2148,9.5654,0.1093,1.953,0.0368,3.4326,0.0295,1.2724,0.018,,,3.8956,0.027,2.1482,0.0173,,,0.3236,0.0052,0.2278,0.0269,0.1064,0.0325,0.0392,0.0084,27.3967,0.064,,,0.0412,0.0051,0.0993,0.0044,0.0163,0.0022,,,,,,,,,,,,,0.013,0.0013,0.1365,0.0021,,,0.0069,0.0016,,,,,,,,,,,,,,,,,,,0.0169,0.0052,,,,,,,,,,,0.0809,0.0148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0101,0.0028,,,,,,,,,,,,,,,,,,,,
1161,MP-269,60.5,0.0,0.0,1.5572,0.1745,1.3669,0.0598,13.3257,0.0848,0.2866,0.0142,1.46,0.0202,,,,,2.9248,0.0184,,,0.2849,0.0053,,,0.0771,0.008,,,44.6061,0.0856,,,,,,,,,,,,,0.1291,0.0151,0.0165,0.0019,,,,,,,0.0977,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3853,0.0136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,MP-273,60.5,0.0,0.0,4.1879,0.3655,1.4249,0.103,3.2523,0.0747,0.3884,0.0224,4.7575,0.0528,,,,,0.4475,0.0156,,,0.0674,0.0077,,,11.3171,0.0879,1.0136,0.0575,34.212,0.1448,,,2.9787,0.0454,0.0738,0.0102,,,,,,,,,,,,,,,,,,,,,,,,,0.1548,0.0061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,MP-274,60.53,0.0,0.0,9.7017,0.2366,1.79,0.0636,16.6354,0.1045,0.4031,0.0207,1.5984,0.0262,,,,,17.9857,0.0531,,,0.908,0.0116,0.3892,0.0591,,,,,6.824,0.0442,,,,,0.0126,0.0036,,,,,,,0.0274,0.002,,,,,,,0.0214,0.002,7.728,0.0152,,,0.0365,0.0059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4462,0.0344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2267,0.0224,,,,,,,,,0.1069,0.0055,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,MP-276,60.535,0.0,57.1314,9.7892,0.2455,13.6543,0.1408,12.1133,0.0929,0.1412,0.019,1.4276,0.0251,,,0.945,0.0189,4.9935,0.0269,,,1.3369,0.011,0.1773,0.0352,,,,,12.0114,0.0491,,,0.0171,0.0036,0.0951,0.0038,0.0064,0.002,,,,,0.4284,0.0042,0.0061,0.0012,,,,,,,0.0785,0.0018,,,0.017,0.0017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1017,0.0146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,MP-277,60.5,0.0,0.0,14.1124,0.2979,4.6601,0.0978,19.5784,0.1167,0.6598,0.0222,1.968,0.0283,,,,,14.085,0.0498,,,0.9983,0.0124,,,,,,,5.9572,0.0426,,,,,0.023,0.0029,0.0186,0.0022,,,,,0.1081,0.0106,,,,,,,0.0051,0.0013,0.8915,0.0046,,,0.0111,0.0022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1222,0.0154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,MP-367,60.5,0.0,0.0,19.655,0.2139,5.5098,0.0697,22.2353,0.0873,0.1708,0.0124,0.7716,0.0146,,,,,7.8515,0.0252,,,0.3416,0.0048,0.1441,0.0256,,,,,1.3577,0.0135,,,,,0.0243,0.0016,,,,,,,0.0398,0.001,,,,,,,0.0131,0.0008,2.982,0.0053,,,0.0375,0.0022,,,0.0051,0.001,,,,,,,,,,,,,,,0.0129,0.0043,,,,,,,,,,,0.4708,0.0178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,MP-368,60.5,0.0,0.0,21.2153,0.2426,17.5661,0.1299,6.6089,0.0583,0.1909,0.0122,0.841,0.0146,,,,,1.4469,0.0117,,,0.4059,0.0044,,,,,,,1.346,0.0123,,,0.0235,0.0014,0.0044,0.0009,,,,,,,0.0119,0.0022,,,,,,,,,0.0282,0.0007,,,0.0126,0.0007,,,0.0053,0.0007,,,,,,,,,,,,,,,0.0093,0.003,,,,,,,,,,,0.166,0.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,MP-369,60.533,0.0,0.0,14.6282,0.2096,18.1515,0.1265,10.3723,0.07,0.3889,0.0132,1.3195,0.0175,,,0.887,0.014,3.9594,0.0195,,,0.2894,0.0045,0.1002,0.0218,0.2244,0.0102,,,2.5615,0.0182,,,,,0.0138,0.0013,,,,,,,0.0387,0.0009,,,,,,,,,0.0655,0.001,,,0.0114,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0626,0.0131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,MP-370,60.534,0.0,0.0,19.9921,0.2221,10.9955,0.0979,20.0955,0.0895,0.1439,0.0125,1.0109,0.0168,,,0.7063,0.0129,2.9258,0.0164,,,0.2737,0.0044,0.078,0.0208,,,,,0.9636,0.0111,,,,,0.0325,0.0016,,,,,,,0.1254,0.0014,,,,,,,,,0.1983,0.0014,,,0.0078,0.0009,,,0.0136,0.0009,,,,,,,,,,,,,,,0.0168,0.0042,0.0142,0.0047,,,,,,,,,0.0984,0.0152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,MP-372,60.5,0.0,0.0,17.5409,0.2289,16.7714,0.1256,8.2174,0.0643,0.1205,0.0125,0.6999,0.0147,,,,,3.0998,0.0168,,,0.5928,0.0055,0.0834,0.0225,0.1939,0.01,,,3.5795,0.0211,,,0.0198,0.0018,0.0764,0.0025,,,,,,,0.0798,0.0013,,,,,,,0.0022,0.0006,0.588,0.0024,,,0.0408,0.0014,,,0.0056,0.0009,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3407,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0131,0.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,MP-374,60.501,0.0,0.0,13.7932,0.2495,22.1789,0.1662,0.6739,0.0308,0.2517,0.0143,1.4313,0.0206,,,0.6153,0.0139,2.0938,0.0161,,,0.4244,0.0054,,,,,,,6.6141,0.0315,,,0.0427,0.0026,0.0365,0.0022,0.0047,0.0011,,,,,,,,,,,,,,,0.0301,0.001,,,0.0173,0.0011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1578,0.0139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,MP-375,60.565,0.0,56.6941,12.7716,0.1796,16.9103,0.1091,15.2002,0.0748,0.4156,0.0136,1.1838,0.0162,,,1.0137,0.0137,2.5275,0.0144,,,0.4635,0.0047,0.0623,0.0183,0.0857,0.0274,,,4.5122,0.0221,,,,,0.0259,0.0016,,,,,,,0.0501,0.0044,,,,,,,,,0.1574,0.0013,,,0.0184,0.001,,,0.0065,0.0009,,,,,,,,,,,,,,,0.0121,0.004,,,,,,,,,,,0.331,0.0159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0111,0.0026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,MP-404,60.5,0.0,55.3205,14.4493,0.174,9.2469,0.0767,14.1969,0.0634,0.4105,0.0114,0.8025,0.0122,,,,,15.0001,0.0311,,,0.4911,0.0051,0.1097,0.0239,0.2903,0.0118,,,2.8252,0.0187,,,,,0.0642,0.0023,0.0176,0.001,,,,,0.0139,0.003,,,,,,,0.0035,0.0007,0.7061,0.0025,,,0.0065,0.0012,,,0.0075,0.0009,,,,,,,,,,,,,,,0.022,0.0043,0.0233,0.0047,,,,,,,,,0.1633,0.0165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,MP-405,60.5,0.0,0.0,14.5669,0.1708,8.194,0.0705,13.3442,0.0591,0.3125,0.0097,0.8599,0.0115,,,0.6964,0.01,12.3579,0.0268,,,0.3365,0.0041,0.1114,0.0202,0.2839,0.0099,,,7.061,0.027,,,,,0.0432,0.002,0.0045,0.0009,,,,,0.0205,0.0033,,,,,,,0.0032,0.0007,0.5343,0.0022,,,0.0118,0.0011,,,0.0094,0.0009,,,,,,,,,,,,,,,0.0139,0.0039,0.016,0.0043,,,,,,,,,0.24,0.0158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0124,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,MP-408,60.5,0.0,0.0,17.3127,0.2095,5.5496,0.0704,18.0835,0.0781,0.1595,0.0115,1.0641,0.0154,,,0.5676,0.0115,11.6013,0.0305,,,0.5576,0.0058,0.1899,0.031,0.1847,0.0463,,,3.7275,0.0232,,,,,0.1709,0.0033,0.0195,0.0014,,,,,0.0119,0.0032,0.0224,0.0009,,,,,0.0072,0.0008,0.9301,0.0031,,,0.0165,0.0015,,,0.0117,0.0011,,,,,,,,,,,,,,,0.0156,0.0049,0.0182,0.0055,,,,,,,,,0.8371,0.0237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,MP-409,60.536,0.0,63.8997,18.4748,0.2007,9.6571,0.0844,12.8322,0.0648,0.124,0.0099,0.681,0.0121,,,,,11.9151,0.0288,,,0.2837,0.0042,0.0898,0.0217,0.2139,0.0107,,,1.5191,0.0138,,,,,0.052,0.002,0.0073,0.0008,,,,,0.0119,0.0023,,,,,,,0.0026,0.0006,0.5412,0.0021,,,0.0082,0.0011,,,0.0095,0.0008,,,,,,,,,,,,,,,0.0128,0.004,,,,,,,,,,,0.3359,0.0166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.0028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,MP-410,60.537,0.0,36.6746,10.5599,0.1477,12.5708,0.0819,8.6545,0.048,0.4528,0.0099,0.7888,0.0106,,,1.2523,0.0119,14.9634,0.0292,,,0.7956,0.0059,0.2109,0.0296,0.2058,0.0435,,,4.3539,0.0223,,,0.0075,0.0019,0.316,0.0039,0.0409,0.0016,,,,,0.0233,0.0054,,,,,,,0.0058,0.0007,1.1658,0.0032,,,0.0193,0.0015,,,0.0136,0.001,,,,,,,,,,,,,,,0.0188,0.0046,0.0195,0.0051,,,,,,,,,0.6014,0.0199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0739,0.0122,,,,,,,,,,,,,,,,,,,,
1178,MP-414,60.536,0.0,0.0,12.4342,0.1619,10.4548,0.0783,14.331,0.0621,0.142,0.0094,0.6204,0.0109,,,0.5379,0.0094,14.9265,0.0301,,,0.3129,0.0043,0.067,0.0187,0.1939,0.0098,,,3.1477,0.0192,,,0.0423,0.0021,0.3127,0.0039,0.0246,0.0013,,,,,0.0127,0.0025,,,,,,,0.0036,0.0007,0.7716,0.0026,,,0.0318,0.0014,,,0.0154,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.664,0.0194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,MP-415,60.5,0.0,59.1133,15.5729,0.1854,7.5786,0.0734,16.6122,0.0701,0.1954,0.0104,0.7067,0.0122,,,0.607,0.0106,15.9541,0.0335,,,0.1784,0.0041,0.0833,0.0215,0.3101,0.0121,,,1.7107,0.0152,,,,,0.0359,0.0018,,,,,,,0.0294,0.0009,,,,,,,0.0021,0.0007,0.1445,0.0013,,,0.0035,0.0009,,,0.0135,0.001,,,,,,,,,,,,,,,0.0207,0.0044,,,,,,,,,,,0.1698,0.0169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,MP-416,60.501,0.0,64.6951,12.2539,0.1782,13.1054,0.0966,10.429,0.0609,0.3951,0.0123,0.8538,0.0136,,,1.2917,0.0146,11.4493,0.0294,,,0.6734,0.0061,0.1597,0.0293,0.1691,0.0433,,,3.9881,0.0233,,,0.0288,0.0025,0.3885,0.0048,0.0325,0.0017,,,,,,,,,,,,,0.0054,0.0008,0.9542,0.0032,,,0.0321,0.0017,,,0.0155,0.0012,,,,,,,,,,,,,,,,,0.0182,0.006,,,,,,,,,0.3964,0.0217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1355,0.016,,,,,,,,,,,,,,,,,,,,
1181,MP-417,60.531,0.0,0.0,9.8499,0.1521,7.4875,0.0682,12.6657,0.059,0.3722,0.0095,0.7386,0.0107,,,0.9974,0.0115,23.5812,0.0402,,,0.5068,0.0058,0.1204,0.0286,0.1364,0.0418,,,2.5561,0.0199,,,,,0.2674,0.0041,0.0302,0.0017,,,,,,,,,,,,,0.0068,0.0008,1.2112,0.0036,,,0.0231,0.0017,,,0.0055,0.0011,,,,,,,,,,,,,,,,,0.021,0.0057,,,,,,,,,0.6059,0.0228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0315,0.0083,,,,,,,,,,,,,,,,,,,,
1182,MP-418,60.5,0.0,36.6825,17.3406,0.1767,6.5621,0.0638,14.3101,0.0593,0.1496,0.0093,0.5887,0.0105,,,,,17.9041,0.0318,,,0.2089,0.0034,0.0634,0.0178,0.3197,0.0109,,,1.1334,0.0113,,,,,0.0313,0.0016,0.0028,0.0007,,,,,,,,,,,,,0.0027,0.0006,0.3309,0.0016,,,0.0055,0.0009,,,,,,,,,,,,,,,0.0104,0.0026,,,0.0161,0.0034,,,,,,,,,,,0.1605,0.0135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0115,0.0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1183,MP-419,60.534,0.0,0.0,11.5993,0.2015,22.7374,0.1457,4.143,0.0506,0.207,0.0131,0.766,0.0155,,,1.0411,0.0155,3.4332,0.0187,,,0.3937,0.005,0.0788,0.022,,,,,4.0578,0.0239,,,0.0273,0.0023,0.1609,0.0033,0.0082,0.0013,,,,,,,,,,,,,0.0049,0.0007,0.5188,0.0024,,,0.0212,0.0013,,,0.0099,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6808,0.0227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1082,0.0143,,,,,,,,,,,,,,,,,,,,
1184,MP-420,60.5,0.0,47.8487,12.0188,0.1594,14.9063,0.0925,11.3002,0.0575,0.1859,0.0097,0.6067,0.011,,,0.9731,0.0117,12.6395,0.028,,,0.2288,0.0036,0.0883,0.0191,0.311,0.0104,,,2.1898,0.0157,,,,,0.0258,0.0015,0.0026,0.0007,,,,,0.032,0.0008,,,,,,,,,0.0911,0.001,,,0.0062,0.0008,,,0.0094,0.0008,,,,,,,,,,,,,,,0.014,0.0037,0.016,0.0041,,,,,,,,,0.1051,0.0136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0121,0.0025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1185,MP-421,60.5,0.0,0.0,14.5979,0.2314,6.3632,0.086,16.2141,0.0857,0.2021,0.014,1.1051,0.0181,,,0.7153,0.0149,16.6544,0.0426,,,0.4603,0.0064,,,0.3115,0.0166,,,2.7895,0.0241,,,0.0079,0.0023,0.2283,0.0044,0.0146,0.0016,,,,,,,,,,,,,0.0064,0.001,0.9334,0.0037,,,0.0255,0.0019,,,0.0067,0.0013,,,,,,,,,,,,,,,0.019,0.0061,,,,,,,,,,,0.4508,0.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1186,MP-422,60.534,0.0,0.0,17.8198,0.1888,6.9519,0.0694,16.2399,0.0671,0.1906,0.0103,0.5871,0.0113,,,,,15.1775,0.0313,,,0.1657,0.0034,0.0692,0.0189,0.282,0.0111,,,1.4084,0.0131,,,,,0.042,0.0018,,,,,,,0.0111,0.002,,,,,,,0.0021,0.0006,0.1879,0.0013,,,0.0027,0.0008,,,0.0068,0.0008,,,,,,,,,,,,,,,0.014,0.0038,0.0169,0.0042,,,,,,,,,0.1687,0.0148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1187,MP-423,60.501,0.0,0.0,17.582,0.1917,9.3034,0.0809,16.4304,0.0714,0.1445,0.0103,0.6322,0.0122,,,0.6035,0.0111,10.673,0.0275,,,0.1691,0.0037,0.1005,0.0213,0.3868,0.0123,,,1.7762,0.0148,,,,,0.0208,0.0016,,,,,,,0.0229,0.0008,,,,,,,0.002,0.0006,0.1637,0.0013,,,0.0114,0.0009,,,0.0101,0.0009,,,,,,,,,,,0.0103,0.0031,,,0.0163,0.0041,0.0185,0.0045,,,,,,,,,0.1264,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0116,0.0027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
